,일련번호,2018년 귀속(현행)업종코드,2019년 귀속(개편후)업종코드,국세청_대분류코드,국세청_대분류,국세청_중분류코드,국세청_중분류,국세청_소분류코드,국세청_소분류,국세청_세분류코드,국세청_세분류,국세청_세세분류,국세청_연계,KSIC10_코드,KSIC10_대분류코드,KSIC10_대분류,KSIC10_중분류코드,KSIC10_중분류,KSIC10_소분류코드,KSIC10_소분류,KSIC10_세분류코드,KSIC10_세분류,KSIC10_세세분류,KSIC10_연계,메인,세부설명,KSIC10_항목명,KSIC9_코드,KSIC9_항목명,KSIC_CODE,산업명
526,415.0,291100.0,291101.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2911.0,내연기관 및 터빈 제조업; 항공기용 및 차량용 제외,기타 기관 및 터빈 제조업,1.0,29119.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2911.0,내연기관 및 터빈 제조업; 항공기용 및 차량용 제외,기타 기관 및 터빈 제조업,1,,,기타 기관 및 터빈 제조업,29119.0,기타 기관 및 터빈 제조업,C29119,사무용 이외의 일반기계 제조업
527,416.0,291200.0,291200.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2912.0,유압 기기 제조업,유압 기기 제조업,1.0,29120.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2912.0,유압 기기 제조업,유압 기기 제조업,1,,,유압기기 제조업,29120.0,유압기기 제조업,C29120,사무용 이외의 일반기계 제조업
528,417.0,291200.0,291201.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2912.0,"펌프 및 압축기 제조업; 탭, 밸브 및 유사 장치 제조 포함",액체 펌프 제조업,1.0,29131.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2913.0,"펌프 및 압축기 제조업; 탭, 밸브 및 유사 장치 제조 포함",액체 펌프 제조업,1,,,액체 펌프 제조업,29131.0,액체 펌프 제조업,C29131,사무용 이외의 일반기계 제조업
529,418.0,291200.0,291202.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2912.0,"펌프 및 압축기 제조업; 탭, 밸브 및 유사 장치 제조 포함",기체 펌프 및 압축기 제조업,1.0,29132.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2913.0,"펌프 및 압축기 제조업; 탭, 밸브 및 유사 장치 제조 포함",기체 펌프 및 압축기 제조업,1,,,기체 펌프 및 압축기 제조업,29132.0,기체 펌프 및 압축기 제조업,C29132,사무용 이외의 일반기계 제조업
530,419.0,291300.0,291300.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2913.0,"베어링, 기어 및 동력 전달장치 제조업",기어 및 동력전달장치 제조업,1.0,29142.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2914.0,"베어링, 기어 및 동력 전달장치 제조업",기어 및 동력전달장치 제조업,1,,,기어 및 동력전달장치 제조업,29142.0,기어 및 동력전달장치 제조업,C29142,사무용 이외의 일반기계 제조업
531,420.0,291300.0,291301.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2913.0,"베어링, 기어 및 동력 전달장치 제조업",구름베어링 제조업,1.0,29141.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2914.0,"베어링, 기어 및 동력 전달장치 제조업",구름베어링 제조업,1,,,구름베어링 제조업,29141.0,볼베어링 및 롤러베어링 제조업,C29141,사무용 이외의 일반기계 제조업
532,421.0,291401.0,291401.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2914.0,"산업용 오븐, 노 및 노용 버너 제조업","산업용 오븐, 노 및 노용 버너 제조업",1.0,29150.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2915.0,"산업용 오븐, 노 및 노용 버너 제조업","산업용 오븐, 노 및 노용 버너 제조업",1,,,"산업용 오븐, 노 및 노용 버너 제조업",29150.0,"산업용 오븐, 노 및 노용 버너 제조업",C29150,사무용 이외의 일반기계 제조업
533,422.0,291501.0,291501.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2915.0,"산업용 트럭, 승강기 및 물품 취급장비 제조업",산업용 트럭 및 적재기 제조업,1.0,29161.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2916.0,"산업용 트럭, 승강기 및 물품 취급장비 제조업",산업용 트럭 및 적재기 제조업,1,,,산업용 트럭 및 적재기 제조업,29161.0,산업용 트럭 및 적재기 제조업,C29161,사무용 이외의 일반기계 제조업
534,423.0,291502.0,291502.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2915.0,"산업용 트럭, 승강기 및 물품 취급장비 제조업",기타 물품 취급장비 제조업,1.0,29169.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2916.0,"산업용 트럭, 승강기 및 물품 취급장비 제조업",기타 물품 취급장비 제조업,1,,,기타 물품 취급장비 제조업,29163.0,컨베이어 장치 제조업,C29163,사무용 이외의 일반기계 제조업
535,423.0,291502.0,291502.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2915.0,"산업용 트럭, 승강기 및 물품 취급장비 제조업",기타 물품 취급장비 제조업,1.0,29169.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2916.0,"산업용 트럭, 승강기 및 물품 취급장비 제조업",기타 물품 취급장비 제조업,1,,,  ,29169.0,기타 물품 취급장비 제조업,C29169,사무용 이외의 일반기계 제조업
536,424.0,291502.0,291503.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2915.0,"산업용 트럭, 승강기 및 물품 취급장비 제조업",승강기 제조업,1.0,29162.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2916.0,"산업용 트럭, 승강기 및 물품 취급장비 제조업",승강기 제조업,1,,,승강기 제조업,29162.0,승강기 제조업,C29162,사무용 이외의 일반기계 제조업
537,425.0,291502.0,291504.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2915.0,"산업용 트럭, 승강기 및 물품 취급장비 제조업",컨베이어 장치 제조업,1.0,29163.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2916.0,"산업용 트럭, 승강기 및 물품 취급장비 제조업",컨베이어 장치 제조업,1,,,컨베이어 장치 제조업,29163.0,컨베이어 장치 제조업,C29163,사무용 이외의 일반기계 제조업
538,426.0,291901.0,291901.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,기타 일반 목적용 기계 제조업,일반 저울 제조업,1.0,29191.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,기타 일반 목적용 기계 제조업,일반 저울 제조업,1,,,일반저울 제조업,29191.0,일반저울 제조업,C29191,사무용 이외의 일반기계 제조업
539,427.0,291902.0,291902.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,"냉각, 공기 조화, 여과, 증류 및 가스 발생기 제조업",산업용 냉장 및 냉동장비 제조업,1.0,29171.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2917.0,"냉각, 공기 조화, 여과, 증류 및 가스 발생기 제조업",산업용 냉장 및 냉동장비 제조업,1,,,산업용 냉장 및 냉동 장비 제조업,29150.0,"산업용 오븐, 노 및 노용 버너 제조업",C29150,사무용 이외의 일반기계 제조업
540,427.0,291902.0,291902.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,"냉각, 공기 조화, 여과, 증류 및 가스 발생기 제조업",산업용 냉장 및 냉동장비 제조업,1.0,29171.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2917.0,"냉각, 공기 조화, 여과, 증류 및 가스 발생기 제조업",산업용 냉장 및 냉동장비 제조업,1,,,  ,29171.0,산업용 냉장 및 냉동 장비 제조업,C29171,사무용 이외의 일반기계 제조업
541,428.0,291902.0,291903.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,"냉각, 공기 조화, 여과, 증류 및 가스 발생기 제조업",공기 조화장치 제조업,1.0,29172.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2917.0,"냉각, 공기 조화, 여과, 증류 및 가스 발생기 제조업",공기 조화장치 제조업,1,,,공기 조화장치 제조업,29172.0,공기 조화장치 제조업,C29172,사무용 이외의 일반기계 제조업
542,429.0,291902.0,291904.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,"냉각, 공기 조화, 여과, 증류 및 가스 발생기 제조업",산업용 송풍기 및 배기장치 제조업,1.0,29173.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2917.0,"냉각, 공기 조화, 여과, 증류 및 가스 발생기 제조업",산업용 송풍기 및 배기장치 제조업,1,,,산업용 송풍기 및 배기장치 제조업,29173.0,산업용 송풍기 및 배기장치 제조업,C29173,사무용 이외의 일반기계 제조업
543,430.0,291902.0,291905.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,"냉각, 공기 조화, 여과, 증류 및 가스 발생기 제조업",기체 여과기 제조업,1.0,29174.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2917.0,"냉각, 공기 조화, 여과, 증류 및 가스 발생기 제조업",기체 여과기 제조업,1,,,기체 여과기 제조업,29174.0,기체 여과기 제조업,C29174,사무용 이외의 일반기계 제조업
544,431.0,291902.0,291906.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,"냉각, 공기 조화, 여과, 증류 및 가스 발생기 제조업",액체 여과기 제조업,1.0,29175.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2917.0,"냉각, 공기 조화, 여과, 증류 및 가스 발생기 제조업",액체 여과기 제조업,1,,,액체 여과기 제조업,29175.0,액체 여과기 제조업,C29175,사무용 이외의 일반기계 제조업
545,432.0,291902.0,291907.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,"냉각, 공기 조화, 여과, 증류 및 가스 발생기 제조업","증류기, 열 교환기 및 가스 발생기 제조업",1.0,29176.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2917.0,"냉각, 공기 조화, 여과, 증류 및 가스 발생기 제조업","증류기, 열 교환기 및 가스 발생기 제조업",1,,,"증류기, 열교환기 및 가스발생기 제조업",29176.0,"증류기, 열교환기 및 가스발생기 제조업",C29176,사무용 이외의 일반기계 제조업
546,432.0,291902.0,291907.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,"냉각, 공기 조화, 여과, 증류 및 가스 발생기 제조업","증류기, 열 교환기 및 가스 발생기 제조업",1.0,29176.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2917.0,"냉각, 공기 조화, 여과, 증류 및 가스 발생기 제조업","증류기, 열 교환기 및 가스 발생기 제조업",1,,,  ,29199.0,그 외 기타 일반목적용 기계 제조업,C29199,사무용 이외의 일반기계 제조업
547,433.0,291902.0,291908.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,기타 일반 목적용 기계 제조업,"용기 세척, 포장 및 충전기 제조업",1.0,29192.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,기타 일반 목적용 기계 제조업,"용기 세척, 포장 및 충전기 제조업",1,,,"용기세척, 포장 및 충전기 제조업",29192.0,"용기세척, 포장 및 충전기 제조업",C29192,사무용 이외의 일반기계 제조업
548,434.0,291902.0,291909.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,기타 일반 목적용 기계 제조업,분사기 및 소화기 제조업,1.0,29193.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,기타 일반 목적용 기계 제조업,분사기 및 소화기 제조업,1,,,분사기 및 소화기 제조업,29194.0,분사기 및 소화기 제조업,C29194,사무용 이외의 일반기계 제조업
549,435.0,291902.0,291911.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,기타 일반 목적용 기계 제조업,그 외 기타 일반 목적용 기계 제조업,1.0,29199.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,기타 일반 목적용 기계 제조업,그 외 기타 일반 목적용 기계 제조업,1,,,그 외 기타 일반목적용 기계 제조업,29193.0,자동판매기 및 화폐교환기 제조업,C29193,사무용 이외의 일반기계 제조업
550,435.0,291902.0,291911.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,기타 일반 목적용 기계 제조업,그 외 기타 일반 목적용 기계 제조업,1.0,29199.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,기타 일반 목적용 기계 제조업,그 외 기타 일반 목적용 기계 제조업,1,,,  ,29199.0,그 외 기타 일반목적용 기계 제조업,C29199,사무용 이외의 일반기계 제조업
551,436.0,292100.0,292100.0,C,제조업,29.0,기타 기계 및 장비 제조업,292.0,특수 목적용 기계 제조업,2921.0,농업 및 임업용 기계 제조업,농업 및 임업용 기계 제조업,1.0,29210.0,C,제조업,29.0,기타 기계 및 장비 제조업,292.0,특수 목적용 기계 제조업,2921.0,농업 및 임업용 기계 제조업,농업 및 임업용 기계 제조업,1,,,농업 및 임업용 기계 제조업,29210.0,농업 및 임업용 기계 제조업,C29210,특수 기계제조업
552,437.0,292201.0,292201.0,C,제조업,29.0,기타 기계 및 장비 제조업,292.0,일반 목적용 기계 제조업,2922.0,기타 일반 목적용 기계 제조업,동력식 수지 공구 제조업,1.0,29194.0,C,제조업,29.0,기타 기계 및 장비 제조업,291.0,일반 목적용 기계 제조업,2919.0,기타 일반 목적용 기계 제조업,동력식 수지 공구 제조업,1,,,동력식 수지공구 제조업,29195.0,동력식 수지공구 제조업,C29195,사무용 이외의 일반기계 제조업
553,438.0,292202.0,292202.0,C,제조업,29.0,기타 기계 및 장비 제조업,292.0,특수 목적용 기계 제조업,2922.0,가공 공작기계 제조업,금속 절삭기계 제조업,1.0,29223.0,C,제조업,29.0,기타 기계 및 장비 제조업,292.0,특수 목적용 기계 제조업,2922.0,가공 공작기계 제조업,금속 절삭기계 제조업,1,,,금속 절삭기계 제조업,29222.0,금속 절삭기계 제조업,C29222,특수 기계제조업
554,439.0,292203.0,292203.0,C,제조업,29.0,기타 기계 및 장비 제조업,292.0,특수 목적용 기계 제조업,2922.0,가공 공작기계 제조업,전자 응용 절삭기계 제조업,1.0,29221.0,C,제조업,29.0,기타 기계 및 장비 제조업,292.0,특수 목적용 기계 제조업,2922.0,가공 공작기계 제조업,전자 응용 절삭기계 제조업,1,,,전자응용 절삭기계 제조업,29221.0,전자응용 공작기계 제조업,C29221,특수 기계제조업
